CELL	CD52	Ifitm1	Cdkn3	Ly6a	Bax	Aebp2	CD63	Cdkn2a	Cdkn2c	CD48	Pax5	Gapdh	Cdkn2d	Hes5	Id2	CD9	Sfpi1	Fcgr3	Cdk4	Pax4	Cdkn2b	Cbx8	Fcgr2b	Bad	Fas	Klf1	Ccnb2	Ccna1	Ifi205	Lmo2	Ndn	Rora	Tnfsf12	Fosl1	Gfi1b	Trp53	Gata1	Lyl1	Epor	Mbd2	Actb	Cdkn1a	Cdkn1c	Ccnd3	Max	Ccne1	Prf1	Cdk5	Eed	Tgfb1	Cdc42	Tnfrsf1a	Erg	Hey1	Tcf7	Ebf1	Cdk2	Tob1	Ldb1	Ccnb1	Sell	Bcl2l1	Myc	Cdkn1b	Cdk2	CD34	CD55	Pax9	Casp8	Mycn	Cebpa	Ezh2	Akt1	CD53	Ccna2	Irf8	Cdk1	Gfi1	Foxo3	Mpl	Akt2	Foxl1	Muc13	Stat4	Ar	Ccne2	Cycs	Sdpr	Fli1	Zbtb20	PIk3R2	Il7R	Gata3	Gata2	Tcf3	Pecam1	Meis1	Zfpm1	Tgfb3	Ccnc	Myb	Bcl11a	Lin28a	ETS2	Bmi1	Ifi203	Tnfrsf21	Ctnnb1	Flt3	Dtx1	Cbx2	Ccnd1	Stat6	Csf1r	Casp9	Pbx1	Dnmt3b	Zbtb38	Nfkb1	Irf6	Tal1	Esr1	Zhx2	Stat3	Suz12	Ccnb3	Plag1	Rb1	Tek	Irf4	Tgfb2	Akt3	Bcl2l11	Zfp612	Ikzf1	Tnfrsf1b	Tfrc	Tnfsf10	ETS1	Etv3	Stat1	Kit	Dach1	Dnmt1	Brd3	Kdr	Ahr	Zfp532	Etv6	Foxo1	Hlf	Klf12	Ccnd2	Dtx4	Runx2	Mllt3	Satb1	Smarca4	Runx1	Foxp1	Bcl2	Mll5	Tcf4	Bcl11b	Pten	Ep300	vWF	PIk3ca	Sos1	Ikzf2	Notch1	Nfia	Dnmt3a	APC	Nfat5
CLP	10.6314924	0	0	7.977885212	10.22507661	5.990942383	0	5.102892674	0	11.2250385	0	9.837068318	0	0	3.473017911	0	9.726959811	0	10.61022385	0	5.090169437	0	2.033966214	0	0	0	0	0	0	8.855226329	0	0	4.257846	0	4.077685022	10.92637284	0	9.254127039	4.146769842	6.933222455	15.52889778	11.66373471	0	11.1210907	9.744496508	0	6.924925563	0	11.59440018	7.229425856	13.26357273	8.071273394	10.76994085	0	0	0	8.442122423	0	11.95955775	0	9.313206918	8.356204815	11.65379535	3.680883372	0	8.002910664	0	4.95931968	9.57577791	10.93375133	7.363037735	5.829859099	8.435116137	10.41146299	0	12.31306419	0	0	7.51640212	0	0	0	0	8.35690474	0	3.603871784	10.84719502	0	11.07410113	7.527223999	9.572294824	5.335792905	0	1.894952714	8.191655088	6.240107573	0	0	1.958270184	0	13.03780668	0	8.23114211	0	6.794795741	11.53279766	5.790430783	8.107846088	12.76906294	3.125819924	3.663012295	8.514595902	9.605267212	7.659253805	0	0	10.44076117	8.927399206	0	0	2.463366081	10.42832206	0	9.386066476	10.40842996	0	0	10.3325474	0	0	0	8.395633977	9.697483436	5.587320918	11.72960666	4.944393971	9.770017357	0	9.728843808	0	0.885764179	8.655513799	0	0	9.922750786	0	7.020084581	0	9.745641114	7.074135095	0	0	0	11.49316983	4.630358817	1.938779059	11.32148916	12.33646353	11.84095062	0	8.251240272	0	11.30277738	0	10.6536497	9.813486112	0	9.127967243	6.743826713	8.415786674	12.2697388	7.587580181	12.218462	3.337224855	7.651002013
CLP	10.15591794	0	9.215525563	0	8.382250699	3.312063202	0	0	10.23000412	9.618408844	0	10.66491305	10.53651565	0	0	0	10.84017195	0	11.076971	4.303414373	0	4.898544302	0	0	0	0	12.14955963	0	0	8.387320657	0	0	0	0	8.534676021	10.57514993	5.187774878	9.758102709	5.653752885	11.20143665	16.83526122	11.69995288	0	14.89318326	7.987967941	0	0	0	11.52072142	0	13.41451255	0	0	1.043677448	0	0	8.505459446	0	8.12945947	11.78078098	12.63678603	9.555445522	0	4.263749436	0	0	0	5.113486719	10.73695557	0	0	10.06052018	8.766652376	11.53378748	10.33992802	14.70960306	11.39397222	0	9.178125317	5.374937922	0	0	0	0	0	8.351612447	11.59260004	0	11.0853737	8.983669035	0	3.113402269	5.175950325	1.700950591	6.374603171	3.131020286	0	0	0	10.60128833	11.90215784	0	6.993421232	0	7.053288984	11.77152541	0	7.600769671	11.8851759	0	5.321263477	8.71442109	9.579871615	0	0	0	0	0	4.200474243	0	0	8.698573466	1.361998475	10.59621742	11.81145638	0	0	10.32280483	0	0	0	8.601001173	4.956091252	0	12.15441335	0	13.67948663	0	12.11421966	4.428023062	4.66285063	0.506215988	0	10.97791327	10.35662159	0	0	0	0	0	0	0	0	5.647951999	8.833379572	0	10.64252593	12.39582031	10.54480422	0	0	0	13.24772052	3.927092711	10.73233614	10.56496766	0	10.45970428	7.603274882	0	9.806216005	0.515383123	10.61169408	0	6.423824454
CLP	9.88219355	10.9967613	5.879719713	8.41256764	8.934648284	4.526481281	0	0.476748558	0	10.01096297	0	10.28739766	1.880996496	1.661414458	0	0	9.073982453	0	9.55327877	0	0	0	0	0	0	0	0	2.064281374	0	8.068101427	0	0	0	0	0	11.6594524	0	7.393773229	5.010309204	9.067838734	15.8925353	0	0	11.11851291	10.01017211	0	0	0	11.62672665	0	13.11561113	7.88243247	11.5512893	0	0	8.040334221	10.18826958	0	11.58375369	3.559501988	9.758920139	10.18819138	13.46917474	4.569495551	7.973061731	8.94532514	0	0	10.88754125	0	0	7.373012162	7.110426231	12.15599726	0	10.33865418	0	0	9.055759756	0	0	0	0	7.461257455	7.900674975	0	11.30325489	0	11.60842706	9.17972578	8.771410686	3.89978913	7.945237947	0	8.080739624	5.021780387	6.275068352	0	0	8.362062077	12.35711173	0	6.08387435	3.704043209	6.020828974	10.34903462	6.019831204	7.645098224	13.05008432	3.948412936	6.333447413	0	0	0	8.902232052	0	9.179351179	7.335175025	0	0	8.658442593	11.5595462	0	9.194228881	8.257545984	0	0	0	6.67209358	0	4.296367753	8.730787709	0	7.426492642	10.42255261	0	11.45681663	0	10.57635961	2.98011988	0	10.2098508	0	9.302718454	10.20294848	0	0	0	11.72117776	10.11148181	0	1.763524781	0	8.844061899	6.327295938	1.842914637	12.68030074	12.58906137	9.724606148	0	0	0	11.4742947	0	10.89694841	10.08041377	0	8.178610962	0	0	12.17269189	9.018316643	9.801906152	0	8.095931804
CLP	10.03437105	0	0	7.607119333	9.383664488	3.37419204	0	0	8.414461442	9.612581389	0	9.035459148	7.98042531	0	0	0	10.0385859	0	10.46036746	5.177068246	0	0	0	0	0	0	0	0	0	7.194616574	0	0	0	0	0	9.835218872	0	1.210862798	4.979154908	5.46835288	15.37547956	8.451959431	0	12.09998918	7.98587691	0	0	0	11.24435439	0	11.40715515	8.615793757	8.298599233	0	0	0	9.792122009	0	11.36532176	0	12.06851333	1.828903232	0	3.97277005	7.879049652	4.287807696	0	0	7.506058655	0	0	7.494676967	9.338822928	12.21072192	0	13.75767974	6.824411964	0	8.812116716	0	5.617465325	0	0	6.993458971	0	0	8.459454961	0	10.97882603	0	0	6.196181468	0	0	0	3.165424494	6.300233225	3.465897506	0	8.406681114	12.22824755	0	2.86864545	5.620420113	6.979634238	10.52388005	3.839114245	7.008159646	12.72238516	1.21026249	0	8.881877314	7.915263943	0	6.396973776	0	0	7.385594132	3.453020415	0.773439224	7.447555026	10.09777156	0	0	8.130560085	0	2.234725541	9.786313167	0	0	0	9.788671046	8.738173296	0	10.32242921	0	14.18240632	0.273048244	9.897840493	0	5.054833525	0	0	0	10.04314915	0	0	0	11.65113437	9.607420273	0	0	0	6.227398459	10.55874466	0	8.707135521	11.24899345	0	0	6.99063247	0	11.80191281	0	10.59297011	10.20665475	0	9.719703257	0	0.130031498	11.52132159	0	10.80799927	8.500627551	5.855510487
CLP	10.97396943	6.174372081	0	11.68386249	11.00014554	6.250859999	0	2.302430878	8.175372378	11.75250981	0	11.51601284	8.836811077	0	0	0	8.431767621	2.675530011	11.29143349	4.373378859	0	0	4.316709458	0	0	0	11.09963836	3.964189451	0	7.939238231	0	0	0	0	0	11.56119892	0	0	5.201612695	10.88173988	16.77751343	9.625505213	0	14.48608605	8.5519648	11.18182242	0	0	12.32768372	7.538078862	13.74956104	9.682744375	7.711805422	0	0	0	11.93510678	0	10.07366588	9.441836975	13.61450012	0	0	3.481315232	8.152808936	7.741868938	0	0	11.46277319	0	0	10.51452023	9.911273909	12.85089016	8.920185346	15.17129875	9.754392605	0.969522325	6.943475009	0	5.471282558	0	0	6.950598889	0	11.02361329	12.73802619	0	11.07226296	0	0	2.348706929	0	0	0	6.647324841	5.844935061	0.63662251	0	8.217511089	12.40591747	10.03295455	7.688563819	0.896684917	6.596960703	13.35757494	3.556407251	8.108822855	12.35082929	4.218388917	5.614274107	12.15823386	10.81104152	10.60830183	0	0	0	6.720346723	3.494432824	1.545282713	0	10.83084674	0	10.46639574	12.49194791	0	0	12.05697675	0	0	0	9.170545604	0	0	12.25345089	8.330826395	14.22004424	0	8.079040655	0	3.855586838	0.581614812	0	12.43808415	10.71105665	0	0	0.107622357	8.977467669	10.39860882	0	0	0	9.994179648	8.367077972	0	12.11542913	12.64236918	8.680498439	0	7.681636886	0	10.44386146	0	9.930460954	9.158660557	0	10.83908592	5.807988897	0	11.3799884	0	9.97979598	0	0
CLP	9.638524125	9.073768785	0	10.12935882	10.47441661	5.890097182	7.618792732	7.00262808	0	10.21261995	0	10.97135283	0	3.120569361	0	0	8.57777233	0	10.43349142	0	0	0	0	0	0	0	7.683492971	0	0	8.110446192	0	0	0	0	0	11.3302158	1.795095707	7.982057994	2.562212674	9.638856774	16.17293401	9.635577986	0	10.93462983	9.003847178	0	0	0	10.72360209	0	12.94889222	0	9.745989801	0	0.308414513	0	10.28118535	0	12.0853325	2.215880616	10.07268832	9.743227097	13.0106741	3.290473674	0	11.24784265	0	0	9.429011323	8.695015226	8.448160192	9.673927063	8.024942088	8.015243018	0	8.38970641	0	7.824910514	8.714709594	0	0	0	0	6.446435608	0	0	11.52278191	0	9.592880941	8.593517791	8.401623906	4.561122897	7.29296308	0	0	7.86166411	0	0	0	9.13403797	12.64702923	0	8.088140525	0.60629812	5.30714164	12.19099165	3.57864362	7.759321103	12.97305185	0	7.618102574	0	0	8.404654063	0.547904308	5.288638105	10.81749767	7.591559442	1.403938014	1.077806005	0	8.740217786	0	10.43128518	10.97969778	0	0	10.27699241	0	0	0	0	10.35368238	6.482860263	10.6704589	3.496358083	11.2929029	0	10.68578509	5.634225174	0	9.072837982	0	11.51401697	10.45263264	0	0	0	0	0	8.216893728	5.623077493	0	9.139823662	6.136529726	0	12.2761239	12.28043835	8.643770706	0	0	0	10.88707293	0	11.04831748	9.535409982	0	9.88017882	6.565617027	0.900540317	11.62391621	0	10.24294189	0	0
CLP	9.296882433	4.470617765	9.849158514	0	9.931884712	7.502895668	0	0	9.626063891	10.76463902	0	11.84969162	11.2616563	0	0	0	10.79085828	0	11.7360918	0	0	0	0	0	0	2.843832523	12.05486637	0	0	8.179910065	0	0	0	0	7.567927718	12.37938053	0	5.230243471	5.519372172	12.29109703	17.56207099	9.391757484	0	15.75421812	9.57436792	8.192008104	0	2.01482666	12.00296254	6.171323032	14.03823971	10.02046996	5.320758643	0	5.275501202	0	11.26935694	0	10.36649076	10.89704276	13.44166402	9.724518582	0	5.356723753	7.658795829	7.831690607	0	0	11.38205267	0	5.753621446	10.85803875	9.644910596	11.72238338	10.51406565	15.04205283	11.47908908	0	6.5611794	1.881670194	0	0	0	6.548463171	0	10.43638626	13.03821157	0	10.77649805	0	0	4.115571792	0	1.544939897	8.067944653	2.995281147	0	0	7.732826214	9.900236246	12.49842957	0	6.773684797	0	6.756534493	11.15914545	4.886595607	8.443828354	12.72246773	4.347539581	2.078708349	12.70282047	10.14063368	9.31432472	8.535963422	0	0	7.623552155	5.872486364	3.719171286	0	0	0	11.15647205	12.5758822	0	0	11.73778227	0	0	0.848397623	9.628063088	9.631488371	5.751057406	12.41095116	0	14.62513685	0	2.650002811	4.791624238	2.464804314	8.46433084	0	12.12447005	10.88411169	0	8.16232361	0	10.82429222	10.67645595	0	0	0	10.55654296	10.53673368	0	11.10172385	12.30418495	8.13747861	0	9.288123845	0	12.68494444	5.050682741	10.15276925	10.16897818	0	9.064055526	9.306891854	10.27862749	9.511778721	0	10.69469366	0	0
CLP	9.204177989	0	0	6.427386512	9.615815554	6.69194631	0	3.463303908	0	9.947413774	8.346790807	11.12522112	7.942726281	0	0	0	0	0	11.49097709	0	0	0	0	0	0	0	0	0	0	8.469074251	0	0	5.106561065	0.496739577	0	11.31208037	7.683732171	8.126670969	0	11.38940787	15.61705415	10.16529141	0	11.22082979	9.316738608	0	0	0	11.70125379	0	13.16670639	8.366981352	11.75864974	0	5.310377588	8.886251377	8.778599677	7.26746296	12.88921237	0	9.955345185	0	13.49900985	3.01892808	8.286404446	0	0	0	10.97987872	0	9.702143368	10.04504443	9.418204823	11.55566708	0	10.73111738	0	6.127366945	9.580516596	6.567711883	6.214602311	0	4.319365274	8.208439406	0	8.799335387	11.7458987	0	10.28911213	0	4.824272244	6.507355729	0	0	0	3.877640183	7.745779808	0	0	0	12.73350283	0	6.055999687	8.556689988	7.980060564	12.77781001	5.381013839	7.687864419	12.82009523	0	6.556241707	8.524294712	10.31433559	0	0	0	9.814183957	0	4.881410122	0	0	8.196002395	9.700103161	0	10.98442079	0	0	8.561201862	0	8.773099553	0	9.570989659	0	6.703692243	12.02664124	0	11.46840011	4.381221148	11.12860005	5.378698068	0.361849401	0	0	12.01244668	10.3767945	0	8.137041553	0	10.28386356	10.80441037	7.716009253	0	0	10.82760258	0	0	12.78328468	12.24479252	0	0	0	0	9.387159454	0	11.51110351	9.489337366	0	10.16886114	7.104699749	0	10.30336999	9.591609282	11.16310754	0	8.550124555
CLP	12.10493597	0	7.21522387	7.446011495	11.98752588	7.153114403	0	0	8.957784781	12.22535696	10.38724076	13.35725935	10.32275285	6.336044711	0	0	9.91399926	0	12.71598625	3.432218584	0	0	0	0	0	0	11.1368809	0	0	6.562461045	0	0	0	0	0	12.79248919	3.521267243	11.38763749	3.809751507	11.54070227	16.91969502	13.25824186	0	16.05237655	10.26181263	9.430386241	0	2.027550401	12.75459687	8.574091328	13.8493379	6.665421197	12.27918301	0	1.461168678	10.3006671	11.99755548	0	11.89504102	12.271347	11.08202611	10.60415804	14.00608677	4.842748512	7.116981379	0	0	3.29966428	11.9218075	0	0	11.49376195	10.20314779	10.92952202	10.84413585	11.74801178	12.11966794	4.89958389	7.771922001	0	7.277873646	0	0	7.784573981	0	9.777940178	14.10722493	0	10.83652412	0	9.505722324	5.550561002	0	0	9.694074703	2.26274006	5.404644875	0	6.824763104	9.607249698	13.00484162	8.633166802	6.365162839	8.209516797	8.363696331	12.56090169	6.31162299	9.835534871	9.566403549	0.473121723	6.148486801	10.64008034	10.17863676	8.524421075	8.305574326	0	9.141874266	0	3.697332596	2.827958618	7.451359759	7.717347771	0	10.50270199	12.61129102	0	0	11.28270004	0	7.564328803	0	8.531010849	0	7.642315079	11.53183733	8.832226392	12.22988514	7.180428266	12.13814414	6.616009057	2.574113154	10.22019765	0	13.5638023	11.52884492	0	0	4.194026524	10.96289876	12.84460532	0	0	0	9.021414883	0	0	11.5917762	14.5786721	10.31693357	0	4.636083958	0	11.61585937	0	11.77984605	9.689619022	0	9.152621383	7.456742344	0	8.451739161	0	8.598502963	9.724616119	8.078918865
CLP	11.72269511	9.577061627	10.30093693	8.851425175	9.29238441	5.105570454	0	3.57525028	8.70298984	10.15319527	0	12.04145459	10.82446525	0	8.214054041	7.175380486	10.75591796	0	8.415704048	0	0	0	0	0	0	5.843975615	14.49332568	0	0	3.897744507	0	0	0	0	0	11.80342963	2.472379683	0	6.060717297	11.5068886	16.74720846	5.722507618	0	9.59165485	9.095508933	0	0	4.841349756	11.06098041	0	12.95399093	0	0	0	12.54837176	0	9.736104424	3.382031548	11.26869652	13.62098392	13.39868105	8.348903298	0	4.43924365	7.641354441	0	0	0	10.32206792	0	0.897233582	8.850288875	8.181483346	12.80125794	10.48853745	0	11.27027928	3.350129847	9.359397806	0	0	0	0	11.2376366	6.991923069	0	10.32577742	0	10.31267618	6.498745847	0	2.6756414	0	0	6.069073603	7.286941413	8.518796869	0	1.830739882	9.444623328	8.924816126	10.32276851	1.961580821	6.295836319	7.02747752	13.12130496	0.707325731	6.632855001	10.87337883	0	5.633574689	13.13099378	10.47211987	0.682204871	0	0	6.025871449	6.313376625	6.280531747	3.750021594	0	10.9412325	0	12.15538261	8.500680083	0	0	11.50957226	0	10.94606539	2.542994726	7.621093769	0	5.143166071	12.45311044	5.272664616	11.53108722	4.813227586	12.33736251	4.335523101	0.572179943	0.244452922	0	10.96391969	10.49023241	0	7.89043699	0	8.839415006	12.9862277	0	8.050869639	0	9.68534196	9.554088812	1.721287431	10.66185685	12.40599667	0	0	5.165256584	0	13.98295093	4.176253041	10.40297796	10.430224	0	10.75019011	1.969842743	0	9.239683926	11.1966351	10.13122577	0	1.683373955
CLP	7.433528564	0	0	0	7.961705107	7.106168191	0	0	9.664425543	9.204898058	9.773039999	12.18503411	0	0	0	0	9.296579797	0	9.316459412	0	0	0	0	0	0	0	6.64132452	0	0	5.145992661	0	0	0	0	0	11.6604985	0	7.347069553	3.846851871	10.20609837	15.27195474	11.33052236	0	13.69167658	8.889962214	9.221893177	0	0	12.0874441	0	12.17612074	8.137760359	11.52326159	0	1.685819885	10.01920282	10.21513285	0	11.22605182	7.448598989	0	10.2286999	0	5.246169893	0	0	0	5.187099714	9.777883181	0	0	12.19120206	9.551464674	9.967832175	8.193235119	7.758763505	9.85122167	8.179088719	0	0	0	0	0	7.271339589	0	11.51864737	12.07815538	0	11.12855192	8.477088381	8.543048172	5.292104602	0	0.362068958	7.691365822	6.114283377	5.212245822	3.068200103	0	8.926277863	12.3730793	0	6.448907862	9.699768801	5.138312551	11.00113095	4.447632185	7.866374653	0	3.536940354	2.653297764	0	9.892434002	1.655384266	0	0	0	8.021020687	4.991794741	4.550780553	6.676260144	10.20535595	0	0	10.02900412	0	0	11.00743406	0	9.581680736	0	0	8.321685547	2.118945755	9.893909646	0	8.722284759	7.498033383	12.65860506	0	0	9.963791286	0	12.01195338	10.34171646	0	7.004811979	2.915407697	8.652867306	11.80501615	0	0	0	2.477503957	0	0	10.40879514	14.67246156	0	0	0	0	10.17928545	0	10.63603798	9.852025091	0	11.38576236	0	0	0	10.28475054	9.857560392	7.277411589	10.82636665
CLP	9.890226972	0	0	0	5.200292423	7.180065582	0	0	8.346578921	9.958555066	0	9.015737636	8.447297815	0	8.022587447	0	9.963544261	0	8.093020385	3.742747281	0	0	0	0	7.724264231	2.912441468	0	0	0	9.051970275	0	0	0	0	7.802268662	11.19032943	0	0	5.749377202	10.82294814	15.45969964	0	0	10.79321879	9.099937229	0	0	9.691741495	12.37612257	0	13.17230783	10.45013027	11.85874923	0	0.879123347	0	10.58503186	4.214395606	11.44431658	6.40288726	11.09493422	8.557701025	10.40824977	3.349360724	7.279232858	11.73352975	0	0	11.11790606	8.116395854	0	6.404864296	6.521697437	13.09687726	0	9.504819066	0	0	9.288146375	0	6.190380826	0	0	8.033333883	0	0	9.517520383	0	10.21862979	6.189037171	8.537503523	5.048376929	7.620220659	0	8.353497095	5.852879083	6.282280292	4.010298092	0	7.670336053	12.31038257	0	0	1.095033074	7.785266587	12.99246471	6.576630483	7.968417367	13.64835719	0	7.529036748	0	10.20062781	6.825710657	9.90487579	0	7.541724537	9.259271156	4.936219399	0	7.702652709	10.98579402	0	10.18144796	9.506173311	0.981885106	2.443388332	10.53200967	0	10.02236282	0	8.993056039	9.782773906	6.404572107	12.24876804	8.380799729	10.68950803	7.32126882	13.3724943	4.642802969	1.329709924	11.23248036	0	11.11511487	9.79435302	0	0	3.807525004	12.13316324	10.91267361	9.186484391	0	0	9.20309183	8.77290399	0	12.71228599	12.12840448	0	0	0	0	11.54136136	0	10.26761184	10.8331842	0	9.957693268	4.130139173	0	11.40994542	0	9.42392287	8.629981774	5.498578277
CLP	9.621178599	0	8.003127473	7.766655911	8.24920537	6.393190727	0	2.709172946	0	9.669030302	0	12.35176183	9.106617684	0	6.894967402	0	10.11157685	0	12.37820705	0	3.946307224	0	0	0	0	0	10.94183008	0	0	6.842133985	0	0	0	0	11.46291823	11.43573723	7.41732266	10.64668528	1.134756151	11.85374303	15.46606973	0	0	13.03885671	10.6031707	9.264095811	0	0	12.23762722	7.70622001	13.56275454	9.645180251	10.02701564	0	0	0	11.22973827	0	12.54198987	2.211441065	11.29618408	8.303687689	11.67056382	3.296883415	7.548292768	8.191755192	0	0	10.87528912	9.348563436	8.427035507	12.12590966	10.69010596	11.03564711	8.286740916	13.1784806	11.23145315	7.147586757	9.327248604	0.907730978	5.526401229	0	0	8.208819513	7.698745502	10.76520517	12.87969959	0	11.90692039	7.559648113	8.954288851	7.227181665	0	0	0	1.518295705	7.040854488	6.406671007	0	10.10830994	12.77914021	7.126525365	0	0.103530858	9.865965997	11.49002713	5.701660995	6.339827839	12.94724306	4.828842268	8.65946552	0	7.713122638	8.431936497	7.4191769	0	9.984060914	8.621389924	0	0	2.251542635	9.800868914	0	0	12.71136762	0	0	9.737688282	0	0	0	8.220494573	8.507161726	0	11.83798116	8.635744228	12.28931237	0	7.547178733	4.687302719	0.264085445	0	0	13.43353457	10.97998725	0	0	0	9.732875526	10.07211053	9.378605722	0	0	11.61921241	7.265708547	0	11.1508661	12.4687414	10.98396948	0	0	0	10.75788733	0	10.67612399	10.18806673	0	9.381199413	0	0	9.394836174	0	10.76810126	0	9.606885485
CLP	0	2.840274022	8.857858757	0.370135013	9.721707696	6.493783332	0	7.232264001	10.11454833	9.113013249	11.01221437	12.40400608	11.48782278	0	0	0	0	6.102596343	10.22020898	4.363976034	0	7.106849526	0	0	0	1.002471801	11.14494616	0	0	5.602581943	0	0	0	0	0	11.1587326	2.627041689	9.10668449	4.155706317	9.522434774	16.31176997	9.494875038	0	14.70897468	9.391094845	11.06482159	0	6.667979307	11.81743908	0	13.50348006	0	11.72225982	0	0	10.3755802	11.33497509	0	9.839277719	12.05035908	9.4220848	10.96863513	0	4.59191691	0	0	0	0	10.11963591	0	0	10.8533753	10.00578465	10.45276845	10.72226508	8.806703441	11.41588032	0	6.580160063	4.023114979	0	0	0	8.372099332	0	0	10.79600415	0	9.544870893	0	8.377047217	4.804456196	0	0	8.658244565	5.767161559	5.79085752	0	5.906967997	8.611314306	12.31710248	0	6.341184041	8.362909874	6.9969786	11.42703337	5.663015986	7.516823327	0	1.043832626	8.352057911	0	9.038778388	3.974350946	0	0	8.470806482	0	0	0	6.822384341	8.311544083	0	6.7379161	12.33498323	0	5.977965473	12.03682064	0	8.088093863	0	8.918092553	0	6.502279041	8.895965409	0	9.797126105	0	12.59330921	3.436576266	0.306115055	10.73757172	0	12.2094736	10.32022884	0	0	0	10.70136943	12.71649933	0	0	0	0	0	2.11014429	10.41255478	15.06808177	7.200987883	0	4.476446508	0	11.82846727	8.649466214	10.02590982	10.40827954	0	10.74621436	5.383342152	0	0	8.230820893	6.45117101	0	6.576781709
CLP	10.37615782	0	0	10.92472148	7.887978246	5.013597574	0	0	8.435489119	10.93429886	0	10.28067887	0	0	0	0	9.572688982	0	11.17071359	5.569100172	0	0	0	0	1.431871862	0	0	0	0	9.398297142	0	0	0	0	4.316344603	10.38165406	0	0	3.1776787	10.24851432	15.80084405	11.27211078	0	10.8285256	7.462091736	0	8.390936779	0	11.81017814	0	12.97339477	9.724374117	11.74310735	0	0	0	10.38672519	0	12.22673232	0	12.08925041	0	13.04543321	4.234928629	0	10.11530548	0	0	10.47734969	0	9.613169395	9.118287363	9.764904365	11.10235696	0	12.34634589	0	0	9.390217374	0	5.851652728	0	0	10.01475855	0	8.355739706	12.29647239	0	11.5485383	8.198214993	8.570396152	6.809809192	4.441603974	3.196712102	10.26117099	0	0	0	0	0	13.36946702	0	6.95071263	0	0	13.75906822	6.874903674	8.987227386	13.56558659	4.585525951	4.284844807	9.083859047	10.28503994	8.173893611	0.958209486	0	9.396206848	7.008691562	0	0	1.249952517	9.54936994	10.00181106	9.180579313	11.38140535	0	0	11.13624733	0	0	0	7.306010769	8.703901038	0.229118844	11.81005507	3.742618673	10.54172748	6.827400692	9.199254863	0	4.081891869	8.613449152	0	11.80172692	9.986726459	0	8.494446022	4.363825164	10.0233659	8.341283983	0	0	0	10.69520407	4.746192906	0	11.76598764	11.68842835	0	0	6.097447755	0	10.80438094	0	10.47880723	10.05576168	0	10.49691487	6.680876779	0	12.29182969	9.236537366	9.610683494	0	7.03055077
CLP	10.67949097	0	0	4.985466467	10.64753615	5.677583362	0	5.957509244	0	9.876689547	0	10.03247233	8.864215448	0	0	0	9.376988808	0	10.72410681	0	0	0	0	0	0	0	0	0	0	9.174331178	0	0	0	0	0	10.21073364	0	6.176994604	4.47417013	10.45019106	15.82842537	8.92403139	0	13.81653995	6.717049864	0	0	0	11.91183854	7.391211006	13.10384001	9.163595577	11.36934697	1.7925595	0	0	10.38898176	0	11.60087349	0	12.28907672	0	0	4.651372078	0	7.574622059	0	0	11.62096007	0	0	9.006341482	8.724862595	12.12244225	0	13.48850519	3.822331973	6.587741365	9.083352529	0	4.445756158	0	0	0	0	0	10.87095269	0	4.491931905	8.291032995	6.940082125	5.172787023	0	2.10865535	7.119711716	5.863897301	6.193835069	0	0	8.027331696	13.07859214	0	0.471111724	0	0	12.09879799	1.258828347	7.759600412	13.69617039	3.341548415	2.038773157	0	9.095398627	10.49475935	0	0	7.17266558	9.304252447	0	3.339529965	8.489273818	9.955185477	0	10.68556766	11.08220663	0.388252907	9.760547552	10.78637257	0	0	5.650285353	10.38893972	10.19923269	4.245986913	11.8643605	0	12.70904784	0	9.840532632	6.136110359	7.050807879	8.869246888	0	11.43981207	9.678967429	0	0	4.334657751	11.0944702	11.06620284	0	0	0	9.979878781	10.08784918	0	12.44478118	11.27654826	11.09245304	2.481120102	9.238634002	0	11.50042204	2.137252318	10.00724387	10.73383329	0	9.769908541	7.895047252	8.002410913	10.86210382	0	10.81371904	0	4.414167309
